CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
38533,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR",2026-03-10,1501409,ACTIVO,MADERO,BTPTDD26BFFA,AC,BASINT30,,BTPTDD26BFFA,,0.0,38533,-19.907838765432114
46551,2026-03-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),TIT CPOMENTA QUE LE HICIERON MAL INSTALACION SE GENERA OS P QUE PASEN A REV SEG CON ING VIVI,nan,2026-03-13,1500503,ACTIVO,SANTIAGUITO,HWTC5002692A,AC,BASINTF250,,HWTC5002692A,,3.0,46551,-23.19809757942513
45796,2026-03-10,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),CAMBIO DE COMETIDA SIN COSTO TIT ENETARDO,nan,2026-03-10,1500047,CORTADO,PUNHUATO,HWTCAF3AAF42,CO,BASINTF250,2025-07-10,HWTCAF3AAF42,243.0,0.0,45796,-35.394667159763344
45768,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"GT.OFFLINE, REQUIERE VISITA",2026-03-12,1500285,ACTIVO,VISTA BELLA,HWTCAF3AADAA,AC,BASINTF250,2025-06-10,HWTCAF3AADAA,273.0,2.0,45768,-20.566382546930505
343766,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,GT. HA PRESENTADO DESCONEXIONES,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD54FB0C,AC,BASINT20,,XPONDD54FB0C,,1.0,343766,-24.180564763658705
44266,2026-03-10,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,SIN SEÑAL,"ER, SE RECOMIENDA VISITA",2026-03-11,1500046,BAJA,PERIODISMO,nan,BA,INT30,,nan,,1.0,44266,-23.235542832909243
14986,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,SIN SEÑAL EN NINGUN SERVICIO,"ER, FUERA DE LINEA",2026-03-12,1501465,ACTIVO,PEDREGAL,XPONDD3C2F80,AC,BASINT30,,XPONDD3C2F80,,1.0,14986,-28.035331858407126
37145,2026-03-11,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC ULISES,nan,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD7E9B2E,AC,INT30,,XPONDD7E9B2E,,0.0,37145,-40.0
41246,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,FUERA DE LINEA REQUIERE VISITA,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD41F2E3,AC,INT20,2022-10-08,XPONDD41F2E3,1250.0,3.0,41246,-22.520460914454247
40905,2026-03-11,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TEC SOLICITA OS TIT ENTERAD Q NO TIENE COSTO,nan,2026-03-11,1500046,ACTIVO,PERIODISMO,485754439B8CB26F,AC,INT20,2022-07-06,485754439B8CB26F,1344.0,0.0,40905,-24.66376304023854
14986,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONDD3C2F80,AC,BASINT30,,XPONDD3C2F80,,3.0,14986,-28.035331858407126
1687,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,TEC RAUL GONZALES,PIDE VISITA CONEXION MUY LENTA,2026-03-17,5555555,ACTIVO,PERIODISMO,OPTI37B12B15,AC,INT20,,OPTI37B12B15,,6.0,1687,-22.502453893442592
35280,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIO CLIENTE COMENTA QUE  EL CABLE ESTA  COLGADO Y PUEDE TUMBAR SU MUFA,"ER, REQUIERE VISITA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONDD396134,AC,BASINT30,2019-04-03,XPONDD396134,2534.0,3.0,35280,-23.823155572365202
11653,2026-03-11,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CAMBIO DE COMETIDA SIN COSTO TIT ENTERADA,nan,2026-03-11,1500036,ACTIVO,PRADOS VERDES,XPONDD4C7E7A,AC,INT20,2014-11-11,XPONDD4C7E7A,4138.0,0.0,11653,-26.388064197530714
36188,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-12,1501465,ACTIVO,PEDREGAL,XPON1DA91360,AC,BASINT20,2025-08-04,XPON1DA91360,219.0,1.0,36188,-26.76340830875127
46640,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,nan,2026-03-12,1500503,PENDIENTE DESCONEXION,SANTIAGUITO,nan,PD,BASINTF250,2026-05-03,nan,-53.0,1.0,46640,-21.092117239300784
30119,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-03-12,1500047,ACTIVO,MADERO,204E7FA8620F,AC,IESE,,204E7FA8620F,,1.0,nan,
34918,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD2C3576,AC,BASINT30,,XPONDD2C3576,,1.0,34918,-28.58207137978133
33569,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),nan,FUERA DE SERVICIO REQUIERE VISITA TECNICA,2026-03-13,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,E091F5DF5878,,1.0,nan,
40999,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,SEÑAL INTERMITENTE SOLCITEN PASEN A DOM,2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAFAA0A25,AC,INT20,,HWTCAFAA0A25,,2.0,40999,-22.334643559488704
46463,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA EN AMBOS SERVICIOS. CLIENTE COMENTA QUE INTERNET NO TIENE DESDE EL DIA DE LA INSTALACION.,"ER, SE MANDA CONFIRMAR",2026-03-13,1500047,ACTIVO,MADERO,HWTC50026396,AC,BASINTF250,,HWTC50026396,,1.0,46463,-18.02626049382717
23887,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-14,1500047,ACTIVO,MADERO,XPONDD3D8749,AC,INT20,,XPONDD3D8749,,2.0,23887,-25.498895802469136
43401,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,nan,SEÑAL LENTA SOLCITAN PASEN A DOM,2026-03-13,1500047,ACTIVO,MADERO,4857544374B2894C,AC,INT50,,4857544374B2894C,,1.0,43401,-27.379195555555608
333418,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-13,1500047,ACTIVO,PRADOS VERDES,HWTCAF3ADB76,AC,BASINTF250,,HWTCAF3ADB76,,1.0,333418,-23.574011604938285
46564,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),PIDE VISITA TECNICA,nan,2026-03-13,1500503,ACTIVO,SANTIAGUITO,HWTC50026966,AC,BASINTF250,2026-02-03,HWTC50026966,37.0,1.0,46564,-24.164507514761052
347957,2026-03-12,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE EQUIPO SIN COSTO JORGE,nan,2026-03-12,5555555,ACTIVO,PERIODISMO,XPONDD91A38E,AC,INT20,,XPONDD91A38E,,0.0,347957,-25.262723702185948
36065,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,nan,"ER, VARIAS DESCONEXIONES",2026-03-12,1501465,ACTIVO,PEDREGAL,48575443A385BD9C,AC,INT30,,48575443A385BD9C,,0.0,36065,-27.853097345132703
21660,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET XTREME (NO VIGENTE),SOLO PWR ENCENDIDO,"ER,  USP BAJO",2026-03-13,1500047,ACTIVO,MADERO,E8ED05F1C1B2,AC,BASIESEP,2016-02-01,E8ED05F1C1B2,3692.0,1.0,nan,
10254,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,4857544352939A8B,AC,INT30,,4857544352939A8B,,2.0,10254,-24.622450835791582
36188,2026-03-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA RIGO,nan,2026-03-12,1501465,ACTIVO,PEDREGAL,XPON1DA91360,AC,BASINT20,2025-08-04,XPON1DA91360,220.0,0.0,36188,-26.76340830875127
39605,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 150MB,nan,"GT.OFFLINE, REQUIERE VISITA",2026-03-14,1501143,ACTIVO,VIRREY,XPONDD42BCBB,AC,INT100,2021-02-11,XPONDD42BCBB,1855.0,2.0,39605,-30.896668201350412
45859,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CABLE REVENTADO,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONAF5B65D9,AC,BASINTF250,,XPONAF5B65D9,,2.0,45859,-26.05424532940028
34918,2026-03-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 75MB,CAMBIO DE COMETIDA SIN COSTO TIT ENTERADA,nan,2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD2C3576,AC,BASINT30,,XPONDD2C3576,,0.0,34918,-28.58207137978133
37704,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SEÑAL DEBIL,"ER, SE RECOMIENDA VISITA",2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAFAB358F,AC,BASINTF250,,HWTCAFAB358F,,2.0,37704,-25.120058997050165
44641,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,"SE ENCONTRÓ 2 MODEM EN DOMICILIO, UNO CON LA SEÑAL DE INTERNET Y OTRO LO COLOCARON PARA SACAR LA SEÑAL DE CATV",SE RETIRÓ EL MODEM QUE SACABA SEÑAL DE CATV,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD530CCC,AC,INT20,2024-04-09,XPONDD530CCC,702.0,2.0,44641,-29.55697148475897
46532,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-03-17,1500285,ACTIVO,VISTA BELLA,XPON2E1B57D3,AC,BASINTF250,,XPON2E1B57D3,,5.0,46532,-28.312569060773505
34833,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,TEC RAUL GONZALES,"ER, SE RECOMIENDA VISITA",2026-03-17,5555555,ACTIVO,PERIODISMO,OPTI38C066B5,AC,BASINT20,,OPTI38C066B5,,5.0,34833,-23.039023224043817
44307,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,SEÑAL DEBIL E INTERMITENTE,"ER, SE REVISA CON EL TECNICO",2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAF8FDF25,AC,INT20,2024-06-06,HWTCAF8FDF25,644.0,2.0,44307,-19.04508235004915
24769,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE FIBRA,nan,nan,2026-03-19,1500374,ACTIVO,VIRREY,nan,nan,nan,,nan,,7.0,24769,-32.56678459119517
30723,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,"GT, HA PRESENTADO DESCONEXIONES",2026-03-15,1500047,ACTIVO,VIRREY,XPONDD396864,AC,BASINT30,,XPONDD396864,,3.0,30723,-22.517047184170583
44467,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-03-13,1500047,ACTIVO,PRADOS VERDES,XPONDD52F364,AC,INT30,,XPONDD52F364,,0.0,44467,-27.834955555555627
46074,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-03-14,1500046,ACTIVO,PERIODISMO,XPONDD3E6E75,AC,INT30,,XPONDD3E6E75,,1.0,46074,-25.187175546448255
46633,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL AMBOS SERVICIOS,JE MANDO A CC,2026-03-14,1500014,ACTIVO,EL REALITO,HWTCAF911FC5,AC,BASINTF250,2026-09-03,HWTCAF911FC5,-174.0,1.0,46633,-21.770750877193
40323,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,SIN SEÑAL DE AMBOS SERVICIOS,"GT, HA TENIDO DESCONEXIONES",2026-03-17,1500285,ACTIVO,VIRREY,XPONDD2C3936,AC,BASINT50,,XPONDD2C3936,,4.0,40323,-18.122275936157116
14908,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,"GT, DESCONEXIONES",2026-03-15,1500047,ACTIVO,VIRREY,XPON1D903B14,AC,BASINTF250,2015-06-04,XPON1D903B14,3935.0,2.0,14908,-22.824995395948523
22093,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,CLIENTE MOLESTO QUE LE FALLA MUCHO POR LAS TARDES,2026-03-15,1500047,ACTIVO,PRADOS VERDES,XPONDD3E7145,AC,BASINT30,2016-06-01,XPONDD3E7145,3572.0,2.0,22093,-18.729611358024698
46582,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-03-14,1500014,ACTIVO,EL REALITO,HWTC50026882,AC,INT20,2026-05-03,HWTC50026882,-51.0,1.0,46582,-25.535371681416144
37613,2026-03-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,nan,SE GENERA OS CORRECTA,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD4C57EA,AC,INT30,,XPONDD4C57EA,,1.0,37613,-24.35971976401192
41246,2026-03-13,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,SOLICITA TEC LUIS E,nan,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD41F2E3,AC,INT20,2022-10-08,XPONDD41F2E3,1252.0,1.0,41246,-22.520460914454247
30971,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, SE RECOMIENDA VISITA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONAF5B6A7D,AC,BASINTF250,,XPONAF5B6A7D,,1.0,30971,-23.436127089478834
40999,2026-03-13,EQUIPO DA?ADO,INTERNET FIBRA 60MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA ING LUIS E,nan,2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAFAA0A25,AC,INT20,,HWTCAFAA0A25,,1.0,40999,-22.334643559488704
46626,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,HWTCAF913279,AC,BASINTF250,2026-10-03,HWTCAF913279,-204.0,1.0,46626,-23.659470121381872
44307,2026-03-13,EQUIPO DA?ADO,INTERNET FIBRA 60MB,TIT ACEPTA CAMBIO DE MODEM SIN COSTO TEC JORGE,nan,2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAF8FDF25,AC,INT20,2024-06-06,HWTCAF8FDF25,645.0,1.0,44307,-19.04508235004915
46532,2026-03-13,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ACEPTO CAMBIO DE ACOMETIDA SIN COSTO TEC ULISES,nan,2026-03-14,1501143,ACTIVO,VISTA BELLA,XPON2E1B57D3,AC,BASINTF250,,XPON2E1B57D3,,1.0,46532,-28.312569060773505
46216,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"GT.OFFLINE, REQUIERE VISITA",2026-03-14,1501143,ACTIVO,VIRREY,HWTCAFAB6AB7,AC,BASINTF250,,HWTCAFAB6AB7,,1.0,46216,-32.64593001841641
37429,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,DESDE AYER,"ER, FUERA DE LINEA",2026-03-20,1500039,ACTIVO,PERIODISMO,XPONDD439B43,AC,INT20,,XPONDD439B43,,7.0,37429,-29.036714480874352
41241,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,JE MANDO A CC,2026-03-15,1500047,ACTIVO,VIRREY,XPONDD591548,AC,BASINT20,2024-09-11,XPONDD591548,548.0,2.0,41241,-24.38056936771032
46688,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,JE TIENE EL NIVEL BAJO REQUIERE VISITA,2026-03-15,1500047,ACTIVO,MADERO,HWTCAF8FFB8D,AC,BASINTF250,,HWTCAF8FFB8D,,2.0,46688,-30.310799253034503
37962,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,JE MANDO A CC,2026-03-14,1500047,ACTIVO,PRADOS VERDES,XPONDD43931B,AC,BASINT20,,XPONDD43931B,,1.0,37962,-20.975099999999976
351965,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-03-14,5555555,CORTADO,PEDREGAL,XPONDD7E9E1E,CO,BASINTF250,,XPONDD7E9E1E,,0.0,351965,-30.3872246804326
1236,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO CUENTA CON NINGUN SERVICIO,GT.OFFLINE,2026-03-15,1500047,ACTIVO,VIRREY,XPONDD7E9E3E,AC,BASINTF250,,XPONDD7E9E3E,,1.0,1236,-28.88563996316791
1236,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO CUENTA CON NINGUN SERVICIO,GT.OFFLINE,2026-03-15,1500047,ACTIVO,VIRREY,XPONDD7E9E3E,AC,BASINTF250,,XPONDD7E9E3E,,1.0,1236,-28.88563996316791
334167,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-03-15,1500047,CORTESIA,VIRREY,HWTCAF912F9D,SC,BASINT20,2013-07-12,HWTCAF912F9D,4628.0,1.0,334167,-20.926743400859486
28954,2026-03-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,nan,JE MANDO A CC,2026-03-14,1501409,ACTIVO,PERIODISMO,HWTCAF3ADEE2,AC,BASINT30,2016-04-11,HWTCAF3ADEE2,3624.0,0.0,28954,-19.87169228142075
42621,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,SEÑAL BAJA,JE FUERA DE LINEA REQUIERE VISITA,2026-03-19,1500046,ACTIVO,PEDREGAL,XPONDD6002D4,AC,INT20,2025-11-07,XPONDD6002D4,127.0,5.0,42621,-28.078060471976297
32704,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, FUERA DE LINEA",2026-03-18,1500046,ACTIVO,PERIODISMO,HTWC500292CA,AC,BASINT20,,HTWC500292CA,,4.0,32704,-26.46349926253682
37962,2026-03-14,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLEINTE ENTERADO PIDE DANIEL,nan,2026-03-14,1500047,ACTIVO,PRADOS VERDES,XPONDD43931B,AC,BASINT20,,XPONDD43931B,,0.0,37962,-20.975099999999976
39605,2026-03-14,CAMBIO DE ACOMETIDA,INTERNET FIBRA 150MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DIEGO A,nan,2026-03-14,1501143,ACTIVO,VIRREY,XPONDD42BCBB,AC,INT100,2021-02-11,XPONDD42BCBB,1857.0,0.0,39605,-30.896668201350412
335546,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBO SERVICIO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-17,1500046,ACTIVO,PEDREGAL,XPONDD919E0E,AC,BASINTF250,,XPONDD919E0E,,3.0,335546,-25.542987954769057
45796,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2026-03-18,1500036,CORTADO,PUNHUATO,HWTCAF3AAF42,CO,BASINTF250,2025-07-10,HWTCAF3AAF42,247.0,4.0,45796,-35.394667159763344
45733,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,TEC RAUL GONZALES,"ER, SE MANDA CONFIRMAR",2026-03-17,5555555,ACTIVO,PERIODISMO,XPONDD7E964E,AC,INT30,,XPONDD7E964E,,3.0,45733,-25.00271345628418
43606,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,SEÑAL BAJA,ER. NIVEL BAJO MENOS 30.00,2026-03-19,1500046,ACTIVO,PEDREGAL,OPTI37B0C8A5,AC,INT20,2023-10-11,OPTI37B0C8A5,885.0,5.0,43606,-31.195143805309723
46216,2026-03-14,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DIEGO A,nan,2026-03-14,1501143,ACTIVO,VIRREY,HWTCAFAB6AB7,AC,BASINTF250,,HWTCAFAB6AB7,,0.0,46216,-32.64593001841641
346646,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,TEC RAUL GONZALES,"ER, FUERA DE LINEA",2026-03-17,5555555,ACTIVO,PERIODISMO,XPONDD3025A6,AC,BASINT20,,XPONDD3025A6,,3.0,346646,-28.079105191256847
46546,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,REQUIERE VISITA TECNICA,2026-03-17,1500046,ACTIVO,PEDREGAL,HWTCAF8FD685,AC,BASINTF250,,HWTCAF8FD685,,3.0,46546,-23.72994714847592
45804,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, SE MANDA CONFIRMAR",2026-03-17,1500046,ACTIVO,PEDREGAL,XPONAF5B65C1,AC,BASINTF250,,XPONAF5B65C1,,3.0,45804,-24.24924532940032
15891,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-15,1500047,ACTIVO,MADERO,HWTCAF8FFBA5,AC,BASINT20,,HWTCAF8FFBA5,,1.0,15891,-24.476103703703696
44449,2026-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"ER, VARIAS DESCONEXIONES",2026-03-17,1500046,ACTIVO,PEDREGAL,485754436258316F,AC,INT20,2024-11-07,485754436258316F,492.0,3.0,44449,-24.204295722713866
37001,2026-03-14,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 45MB (NO VIGENTE),NO PUEDE NAVEGAR,"ER, NIVEL BAJO MENOS 28.54",2026-03-15,1500047,ACTIVO,MADERO,XPONDD41F06B,AC,INT10,,XPONDD41F06B,,1.0,37001,-28.189918518518684
1236,2026-03-15,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DANIEL G,nan,2026-03-15,5555555,ACTIVO,VIRREY,XPONDD7E9E3E,AC,BASINTF250,,XPONDD7E9E3E,,0.0,1236,-28.88563996316791
1236,2026-03-15,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DANIEL G,nan,2026-03-15,5555555,ACTIVO,VIRREY,XPONDD7E9E3E,AC,BASINTF250,,XPONDD7E9E3E,,0.0,1236,-28.88563996316791
46190,2026-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA EN AMBOS SERVICIOS. CLIENTE COMENTA ROMPIERON EL CABLE FUERA DE SU DOMICILIO.,"ER, FUERA DE LINEA",2026-03-17,1501177,ACTIVO,NINO ARTILLERO,XPONDD7EA9A6,AC,BASINTF250,,XPONDD7EA9A6,,2.0,46190,-27.8396140609639
