CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
348102,2025-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,FUERA DE LINEA,nan,2025-03-14,1500036,ACTIVO,PRADOS VERDES,XPONDD2FBDCA,AC,BASINT20,,XPONDD2FBDCA,,1,348102,-20.365107395143642
43566,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 50MB,LOS ROJO,nan,2025-03-15,1500036,ACTIVO,PRADOS VERDES,48575443D08F845B,AC,INT50,,48575443D08F845B,,1,43566,-28.578950642830076
3899,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,JV REQ VISITA EQUIPO NO RESPONDE,2025-03-15,1500285,BAJA,BELO,nan,BA,INT20,,nan,,1,nan,
35955,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 10MB (NO VIGENTE),LOS ROJO,nan,2025-03-15,1500039,ACTIVO,PEDREGAL,XPONDD5FFA44,AC,INT10,,XPONDD5FFA44,,1,35955,-24.088184035736347
17066,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS ROJO,nan,2025-03-15,1500036,ACTIVO,PRADOS VERDES,XPONDD3C2C30,AC,BASINT20,2015-06-08,XPONDD3C2C30,3567.0,1,17066,-24.36085609823397
40954,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,nan,2025-03-15,1500036,ACTIVO,PRADOS VERDES,XPONDD531784,AC,INT30,2022-03-06,XPONDD531784,1104.0,1,40954,-27.821490760233516
34707,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,JV CONFIRMAR CON CC,2025-03-16,1501451,ACTIVO,VISTA BELLA,48575443B6C1E1A9,AC,INT20,2022-02-03,48575443B6C1E1A9,1135.0,2,34707,-23.48950864397433
22486,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,FOCO ROJO,nan,2025-03-15,1500036,ACTIVO,PRADOS VERDES,OPTI3ADBA4D5,AC,BASINT30,,OPTI3ADBA4D5,,1,22486,-17.151332536879224
8083,2025-03-14,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 30MB,FUERA DE LINEA,JV NO DETECTA NIVEL NI IP REQ VISITA,2025-03-15,1500285,NO COBRABLE,BELO,nan,NC,INT30,2024-03-01,nan,378.0,1,8083,-37.169798929787575
28663,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS EN ROJO SIN SEÑAL EN AMBOS SERVICIOS,JV CONFIRMAR CON CC,2025-03-17,1500374,ACTIVO,PEDREGAL,XPONDD3F6007,AC,BASINT20,,XPONDD3F6007,,3,28663,-18.49631398324808
5877,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FOCO ROJO,JV OFFLINE REQ VISITA,2025-03-17,1500374,ACTIVO,PEDREGAL,OPTI38C06E4D,AC,INT20,,OPTI38C06E4D,,3,5877,-20.041900067636128
42134,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,SIN SEÑAL AMBOS SERVICIOS,JV OFFLINE REQ VISITA,2025-03-19,1500036,ACTIVO,MADERO,XPONDD396524,AC,BASINT20,,XPONDD396524,,5,42134,-21.430661895413962
348820,2025-03-14,MODEM DAÑADO/PERDIDO (COBRO),BASICO TV + INTERNET FIBRA 20MB,TIT SOLICITA MODEM CON PLAGA,nan,2025-03-15,1500503,ACTIVO,SANTIAGUITO,XPONDD5CCDD6,AC,BASINT20,2016-12-12,XPONDD5CCDD6,3014.0,1,348820,-25.364628018933537
23865,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FUERA DE LINEA ,nan,2025-03-15,1500039,ACTIVO,PEDREGAL,XPONDD4C569A,AC,INT20,2024-04-04,XPONDD4C569A,344.0,1,23865,-33.20895474781604
45137,2025-03-14,EQUIPO DA?ADO,INTERNET FIBRA 20MB,CAMBIO DE EQUIPO SIN COSTO TIT ENTERADO ,nan,2025-03-15,1500285,BAJA,VIRREY,nan,BA,INT20,2025-12-03,nan,-264.0,1,45137,-33.21587561549988
20712,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,LOS ROJO ,nan,2025-03-15,1500036,ACTIVO,PRADOS VERDES,XPONDD395D0C,AC,BASINT30,2015-10-12,XPONDD395D0C,3441.0,1,20712,-23.251676876379406
9919,2025-03-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,NO PASARON A LA OS ANTERIOR,JV REQ VISITA,2025-03-17,1500374,ACTIVO,PERIODISMO,XPONDD4C69CA,AC,BASINT20,,XPONDD4C69CA,,3,9919,-27.661360422506345
25340,2025-03-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 20MB,nan,JV NO DETECTA VALORES REQ VISITA,2025-03-19,1500036,CORTADO,MADERO,XPONDD5CDBEE,CO,BASINT20,,XPONDD5CDBEE,,5,25340,-28.01528750645719
40151,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FUERA DE LINEA REQUIERE VISITA TECNICA,nan,2025-03-16,1500036,ACTIVO,PRADOS VERDES,485754431AB3D98B,AC,INT20,,485754431AB3D98B,,1,40151,-29.191541728233243
345302,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),NO NAVEGA,JV RUIDO ALTO REQ VISITA,2025-03-17,1500374,ACTIVO,VIRREY,XPONAF5B6D7D,AC,BASINTF250,2014-08-07,XPONAF5B6D7D,3873.0,2,345302,-23.17125756851483
33020,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET EXTREME (NO VIGENTE),NO NAVEGA,JV CONFIRMAR CON CC,2025-03-16,1501451,ACTIVO,PERIODISMO,2CB05D2A8626,AC,IESEP,2018-05-01,2CB05D2A8626,2510.0,1,nan,
335162,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,nan,JV OFFLINE REQ VISITA,2025-03-17,1500374,ACTIVO,PERIODISMO,XPONDD291420,AC,BASINT30,,XPONDD291420,,2,335162,-25.435052721643007
31692,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISITA ,nan,2025-03-17,1500374,ACTIVO,VIRREY,HWTCAFAB40B7,AC,BASINTF250,,HWTCAFAB40B7,,2,31692,-21.35368226600982
21252,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),SOLO PWR ENCENDIDO,JV CONFIRMAR CON CC,2025-03-17,1500374,ACTIVO,PERIODISMO,C03F0E502856,AC,BASIESE,,C03F0E502856,,2,nan,
335780,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 50MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-03-17,1500374,ACTIVO,PERIODISMO,HWTCAFAA1DA5,AC,INT50,2023-07-08,HWTCAFAA1DA5,616.0,2,335780,-22.361052821682662
10146,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 50MB,nan,JV CONFIRMAR CON CC,2025-03-16,1501451,ACTIVO,PRADOS VERDES,OPTI38C009FD,AC,BASINT50,2022-07-09,OPTI38C009FD,980.0,1,10146,-25.833003515131878
31799,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),VALORES DE UPS ALTO,JV REQ VISITA,2025-03-17,1500374,ACTIVO,PERIODISMO,E091F5E4C6D4,AC,IESE,2017-03-08,E091F5E4C6D4,2929.0,2,nan,
3959,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),nan,JV CONFIRMAR CON CC,2025-03-16,1501451,ACTIVO,PERIODISMO,74440154EBAE,AC,IESE,,74440154EBAE,,1,nan,
757,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),nan,JV CONFIRMAR CON CC,2025-03-16,1501451,PENDIENTE RETIRO,VIRREY,906EBB2D99C5,nan,nan,,nan,,1,nan,
3848,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET NAVEGA (NO VIGENTE),NO NAVEGA,JV CONFIRMAR CON CC,2025-03-17,1500374,ACTIVO,PERIODISMO,C03F0EA13EF6,AC,BASIESE,,C03F0EA13EF6,,2,nan,
41135,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,SIN SEÑAL EN AMBOS SERVICIOS,JE FUERA DE LINEA REQUIERE VISITA,2025-03-19,1500036,ACTIVO,PUNHUATO,XPONDD302A66,AC,BASINT30,2022-01-07,XPONDD302A66,1163.0,4,41135,-25.083470636214038
38326,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-03-17,1500374,ACTIVO,PEDREGAL,485754439B31AC8B,AC,INT30,2021-06-05,485754439B31AC8B,1379.0,2,38326,-26.420763094029937
30863,2025-03-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),SIN SEÑAL,"JE NIVEL DEL UPSTREAM BAJO, REQUIERE VISITA",2025-03-17,1500374,ACTIVO,PEDREGAL,XPONDD6F02D3,AC,BASINT10,2017-03-04,XPONDD6F02D3,2933.0,2,30863,-27.446886317962225
37354,2025-03-15,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 30MB,SIN SEÑAL,JE MANDO A CC,2025-03-18,1500285,BAJA,BELO,nan,BA,INT30,2025-09-01,nan,-170.0,3,nan,
343564,2025-03-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),FUERA DE LINEA,JE MANDO A CC,2025-03-17,1501451,ACTIVO,PEDREGAL,HWTCAF3AC8E6,AC,BASINT10,2015-09-04,HWTCAF3AC8E6,3481.0,1,343564,-22.639652951699365
44552,2025-03-16,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,SIGUE SIN SEÑAL,JV CONFIRMAR CON CC,2025-03-18,1501451,ACTIVO,PERIODISMO,48575443562B949A,AC,INT20,2024-12-08,48575443562B949A,98.0,2,44552,-24.832078405889767
22726,2025-03-16,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),FOCOS PARPADEANDO EN VERDE,JV REQ VISITA RUIDO ALTO,2025-03-18,1500039,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,2,nan,
8464,2025-03-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),nan,JV CONFIRMAR CON CC,2025-03-18,1500039,ACTIVO,PERIODISMO,C43DC76C1052,AC,IESE,,C43DC76C1052,,2,nan,
38434,2025-03-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,JV CONFIRMAR CON CC,2025-03-19,1500036,ACTIVO,PRADOS VERDES,HWTCAF3AC33A,AC,BASINTF250,,HWTCAF3AC33A,,3,38434,-25.57799702036159
38326,2025-03-17,EQUIPO DA?ADO,INTERNET FIBRA 30MB,SIN COSTO CLIENTE ENTERADO,nan,2025-03-17,1501462,ACTIVO,PEDREGAL,485754439B31AC8B,AC,INT30,2021-06-05,485754439B31AC8B,1381.0,0,38326,-26.420763094029937
5747,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,CABLE TROSADO,JV OFFLINE REQ VISITA,2025-03-18,1500285,ACTIVO,BELO,BTPTDD1FFB6A,AC,BASINT30,,BTPTDD1FFB6A,,1,5747,-22.913709147665458
43846,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-03-18,1500039,ACTIVO,PEDREGAL,XPONDD4CE73A,AC,INT20,2024-11-06,XPONDD4CE73A,131.0,1,43846,-25.993800039501327
44828,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,JV OFFLINE REQ VISITA,2025-03-18,1500285,ACTIVO,MIL CUMBRES,48575443570DF071,AC,INT30,2024-06-12,48575443570DF071,278.0,1,44828,-30.251928909565503
37527,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,JV CONFIRMA CC POR WHATSAPP,2025-03-17,1501451,ACTIVO,PERIODISMO,485754433C7CB2A9,AC,INT20,,485754433C7CB2A9,,0,37527,-26.67321251902674
45006,2025-03-17,CAMBIO DE ACOMETIDA,INTERNET FIBRA 30MB,SIN COSTO TIT ENTERADO PIDE FERNANDO,nan,2025-03-17,5555555,ACTIVO,PRADOS VERDES,XPONDD5CB636,AC,INT30,,XPONDD5CB636,,0,45006,-30.314315491414057
41124,2025-03-17,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,INTERMITENTE Y MUY LENTO,SD SE MANDA CON CC.,2025-03-19,1500039,ACTIVO,PEDREGAL,OPTI37B096AD,AC,INT20,,OPTI37B096AD,,2,41124,-19.522617157526494
335780,2025-03-17,CAMBIO DE ACOMETIDA,INTERNET FIBRA 50MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO TEC FERNANDO ,nan,2025-03-17,5555555,ACTIVO,PERIODISMO,HWTCAFAA1DA5,AC,INT50,2023-07-08,HWTCAFAA1DA5,618.0,0,335780,-22.361052821682662
14066,2025-03-17,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),FOCOS VERDES INTERMITENTES,SD NIVEL MENOS 27.95REQUIERE VISITA. || QUEDA NIVEL -24.43,2025-03-19,1500039,ACTIVO,PEDREGAL,XPONDD4C65BA,AC,BASINT10,,XPONDD4C65BA,,2,14066,-24.12579786278656
346390,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,SD SE MANDA CON CC.,2025-03-19,1500039,ACTIVO,PERIODISMO,48575443D05F525B,AC,INT20,,48575443D05F525B,,2,346390,-22.36815650969534
43578,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,LOS ROJO,SD SE MANDA CON CC.,2025-03-18,1500039,NO COBRABLE,PERIODISMO,nan,NC,BASINT30,2023-10-10,nan,524.0,1,43578,-32.99958398564926
39910,2025-03-17,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD SE MANDA CON CC.,2025-03-18,1500039,ACTIVO,PERIODISMO,485754431A5E248B,AC,INT30,,485754431A5E248B,,1,39910,-23.188171476710735
42539,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 50MB,BRAYAN,SD NIVEL MENOS 33.97REQUIERE VISITA.,2025-03-19,1500036,BAJA,MADERO,nan,BA,INT50,,nan,,1,nan,
42031,2025-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 30MB,SOLO PARPAREA EL FOQUITO WLAN,SD SE MANDA CON CC.,2025-03-22,1500039,ACTIVO,PERIODISMO,48575443D057725B,AC,INT30,2022-08-12,48575443D057725B,949.0,4,42031,-25.137060761624973
10424,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,LOS EN ROJO SIN SEÑAL EN AMBOS SERVICIOS,SD FUERA DE LINEA REQUIERE VISITA,2025-03-19,1500039,ACTIVO,PERIODISMO,XPONDD298870,AC,BASINT30,,XPONDD298870,,1,10424,-29.41240398196521
44416,2025-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 20MB,PIDE VISITA POR FALLAS CONSTANTES,nan,2025-03-18,1500374,NO COBRABLE,VIRREY,nan,NC,BASINT20,2024-09-07,nan,192.0,0,44416,-36.47841501910621
38553,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,NO DETECTA NIVEL NI IP  REQUIERE VISITA TECNICA,BRAYAN,2025-03-19,1500036,BAJA,MADERO,nan,BA,INT30,2021-10-06,nan,1259.0,1,38553,-27.06220201937471
29872,2025-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 10MB (NO VIGENTE),nan,"SD RUIDO DEL UPSTREAM MENOR A 30, VALORES DE UPSTREAM EN EL NODO DE 60, REQUIERE VISITA DE TECNICO,",2025-03-18,1500374,ACTIVO,VIRREY,OPTI37B0F875,AC,INT10,,OPTI37B0F875,,0,29872,-21.889205351751112
13710,2025-03-18,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 10MB (NO VIGENTE),nan,SD FUERA DE LINEA REQUIERE VISITA.,2025-03-19,1500039,ACTIVO,PERIODISMO,XPONDD45B3FA,AC,INT10,,XPONDD45B3FA,,1,13710,-24.349587394410293
41841,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,REQUIRE VISITA,nan,2025-03-18,1501464,ACTIVO,PEDREGAL,OPTI41FCB62D,AC,INT20,2022-01-11,OPTI41FCB62D,1162.0,0,41841,-26.903567688055503
44751,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,3PLAY 5GB,CLIENTE COMENTA QUE SE VA MUY FRECUENTE LA SEÑAL,"JE PRESENTA CAIDA DE NIVEL, REQUIERE VISITA",2025-03-20,1500036,PENDIENTE RETIRO,PRADOS VERDES,XPONDD52E1FC,nan,nan,,nan,,2,44751,-29.7726786400836
44416,2025-03-18,MODEM DAÑADO/PERDIDO (COBRO),BASICO TV + INTERNET FIBRA 20MB,CLIENTE ACEPTA EL COBRO EN DOS PAGOS LUIS M ,nan,2025-03-19,1500374,NO COBRABLE,VIRREY,nan,NC,BASINT20,2024-09-07,nan,192.0,1,44416,-36.47841501910621
348603,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 30MB,nan,nan,2025-03-19,1500285,ACTIVO,VIRREY,BTPTDD27122A,AC,BASINT30,2016-04-08,BTPTDD27122A,3266.0,1,348603,-21.684523332777818
346475,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,nan,nan,2025-03-18,1501464,BAJA,PEDREGAL,nan,BA,BASINT20,2014-03-10,nan,4026.0,0,nan,
38947,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,CLIENTE COMENTA QUE SE VA FRECUENTE LA SEÑAL,"JE PRESENTA CAIDA DE NIVEL, REQUIERE VISITA, BRAYAN",2025-03-19,1500036,BAJA,PRADOS VERDES,nan,BA,INT20,2021-11-08,nan,1226.0,1,nan,
30223,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,nan,JV SE ATENDIO POR WHATSAPP,2025-03-19,1501451,BAJA,VIRREY,nan,BA,INT30,,nan,,1,nan,
19222,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO,"JE FUERA DE LINEA REQUIERE VISITA , BRAYAN",2025-03-19,1500036,CORTADO,PRADOS VERDES,4857544357264F71,CO,INT20,2025-05-03,4857544357264F71,-46.0,1,19222,-26.870241068974945
10131,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 10MB (NO VIGENTE),nan,"JE NO LO DETECTA EL CMTS, REQUIERE VISITA",2025-03-19,1500039,ACTIVO,PEDREGAL,XPONDD5CCBAE,AC,BASINT10,,XPONDD5CCBAE,,1,10131,-20.490085231342178
9919,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,LOS ROJO,"JE VALOR DEL UPSTREAM Y RUIDO BAJOS, REQUIERE VISITA",2025-03-21,1500039,ACTIVO,PERIODISMO,XPONDD4C69CA,AC,BASINT20,,XPONDD4C69CA,,3,9919,-27.661360422506345
18468,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 10MB (NO VIGENTE),FOCO ROJO,JE FUERA DE LINEA REQUIERE VISITA,2025-03-19,1500039,ACTIVO,PERIODISMO,48575443D017B15B,AC,INT10,2015-09-10,48575443D017B15B,3477.0,1,18468,-19.303292171280333
40151,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,FUERA DE LINEA ,nan,2025-03-20,1500036,ACTIVO,PRADOS VERDES,485754431AB3D98B,AC,INT20,,485754431AB3D98B,,2,40151,-29.191541728233243
41114,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE MANDA CONFIRMAR POR CC",2025-03-19,1500503,ACTIVO,SANTIAGUITO,XPON1DE003C6,AC,BASINTF250,2022-07-07,XPON1DE003C6,985.0,1,41114,-23.424747592921534
41114,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL,"ER, SE MANDA CONFIRMAR POR CC",2025-03-19,1500503,ACTIVO,SANTIAGUITO,XPON1DE003C6,AC,BASINTF250,2022-07-07,XPON1DE003C6,985.0,1,41114,-23.424747592921534
8464,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2025-03-19,1500039,ACTIVO,PERIODISMO,C43DC76C1052,AC,IESE,,C43DC76C1052,,1,nan,
8646,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),AMBOS SERVICIO,BRAYAN,2025-03-19,1500036,BAJA,PRADOS VERDES,nan,BA,BASINT50DM,,nan,,1,nan,
7746,2025-03-18,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE (NO VIGENTE),SIN SEñAL,nan,2025-03-19,1500039,CORTESIA,PERIODISMO,nan,nan,nan,,nan,,1,nan,
45110,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET 50MB (DOBLE MEGAS),LOS ROJO,"SD FUERA DE LINEA REQUIERE VISITA.,  BRAYAN",2025-03-19,1500036,NO COBRABLE,MADERO,nan,NC,BASINT50DM,,nan,,0,45110,-25.629934429421898
13572,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE FIBRA,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-03-24,1500036,BAJA,MADERO,nan,BA,BASF,,nan,,5,13572,-40.0
3899,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,LOS ROJO ,nan,2025-03-19,1500374,BAJA,BELO,nan,BA,INT20,,nan,,0,nan,
23004,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),ES INTERMITENTE,JE MANDO A CC,2025-03-20,1500036,ACTIVO,MADERO,E8ED05F9D402,AC,BASIESE,,E8ED05F9D402,,1,nan,
3899,2025-03-19,EQUIPO DA?ADO,INTERNET FIBRA 20MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,nan,2025-03-19,5555555,BAJA,BELO,nan,BA,INT20,,nan,,0,nan,
44941,2025-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,SEÑAL INTERMITENTE,JE MANDO A CC,2025-03-20,1500036,ACTIVO,PRADOS VERDES,HWTC1DD875C0,AC,INT20,2025-08-01,HWTC1DD875C0,-135.0,1,44941,-26.518289710148274
2074,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 20MB,SIN CONEXION,JE MANDO A CC,2025-03-20,1501366,ACTIVO,PRADOS VERDES,XPONDD4C643A,AC,BASINT20,2014-05-02,XPONDD4C643A,3974.0,1,2074,-20.368076851241366
32699,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 50MB,nan,JE MANDO A CC,2025-03-21,1500039,BAJA,PEDREGAL,nan,BA,INT50,2023-11-03,nan,502.0,2,nan,
344060,2025-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 100MB,TIT REQUIERE VISITA ESTA MUY INTERMITENTE LA SEÑAL,nan,2025-03-20,1500036,ACTIVO,MADERO,XPON1D42DA28,AC,BASINT100,2014-08-04,XPON1D42DA28,3880.0,1,344060,-21.574559919251307
8083,2025-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 30MB,FUERA DE LINEA,nan,2025-03-19,1500374,NO COBRABLE,BELO,nan,NC,INT30,2024-03-01,nan,383.0,0,8083,-37.169798929787575
29755,2025-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 20MB,NO NAVEGA CONTINUA CON INTERMITENCIA ,nan,2025-03-21,1500039,ACTIVO,PEDREGAL,HWTCAFAA0959,AC,INT20,,HWTCAFAA0959,,2,29755,-32.8468435752498
32373,2025-03-19,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 10MB (NO VIGENTE),REPORTA TIT,nan,2025-03-21,1500039,ACTIVO,PEDREGAL,XPONDD530FCC,AC,INT10,2017-05-10,XPONDD530FCC,2870.0,2,32373,-20.421508308157176
41822,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 30MB,LOS ROJO,SD FUERA DE LINEA REQUIERE VISITA.,2025-03-21,1500039,ACTIVO,PEDREGAL,4857544374B0284C,AC,INT30,,4857544374B0284C,,2,41822,-21.197223783722908
347282,2025-03-19,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 20MB,nan,SD NIVEL MENOS 27.44 REQUIERE VISITA.,2025-03-27,1500285,ACTIVO,VIRREY,nan,AC,INT20,2017-02-08,nan,2961.0,8,347282,-27.01921867178169
