CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg
44207,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO TIENE BUENA SEÑAL DESDE QUE LE HICIERON LA INSTALACION,LLAMAR ANTES DE ACUDIR,2026-01-08,1500039,CORTADO,PEDREGAL,,CO,BASINTF250,2025-11-27,,41.0,1,,
11358,2026-01-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 45MB (NO VIGENTE),TECNICO DAVID E SOLICITA DESDE EL POSTE AL MODEM SIN COSTO TIT ENTERADO,,2026-01-07,1500039,ACTIVO,PERIODISMO,XPONDD5EBF78,AC,INT10,2018-05-28,XPONDD5EBF78,2781.0,0,11358,-27.671108195901912
40341,2026-01-07,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-07,1500039,ACTIVO,PEDREGAL,48575443E46CA78B,AC,INT30,2022-02-17,48575443E46CA78B,1420.0,0,40341,-33.032865937072486
34953,2026-01-07,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,REQUIERE VISITA POR FAVOR,,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD41DE2B,AC,BASINT20,2018-11-26,XPONDD41DE2B,2599.0,5,34953,-22.062242576628325
7053,2026-01-07,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,,2026-01-10,1501143,ACTIVO,VIRREY,XPONDD3D9B81,AC,BASINT30,2014-05-02,XPONDD3D9B81,4268.0,3,7053,-28.179838510848224
38246,2026-01-07,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,SIN SEÑAL,,2026-01-09,1500039,ACTIVO,PERIODISMO,XPONDD408AA,AC,INT20,2021-04-22,XPONDD408AA,1721.0,2,38246,-29.452238880560063
345520,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,SD SE MANDA CON CC.,2026-01-08,1500036,ACTIVO,MADERO,XPONDD41E913,AC,INT30,2022-03-02,XPONDD41E913,1408.0,0,345520,-23.127283105022794
10705,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-08,1500039,ACTIVO,PEDREGAL,XPONDD29A988,AC,INT20,2016-05-07,XPONDD29A988,3533.0,0,10705,-24.864781121751044
32663,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1500036,ACTIVO,PRADOS VERDES,4857544370A25E8B,AC,INT30,2017-11-10,4857544370A25E8B,2981.0,1,32663,-18.842861006289358
10705,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA DAVID E,,2026-01-08,1500039,ACTIVO,PEDREGAL,XPONDD29A988,AC,INT20,2016-05-07,XPONDD29A988,3533.0,0,10705,-24.864781121751044
334738,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1500039,ACTIVO,PEDREGAL,OPTI38C03E95,AC,BASINT30,2014-03-14,OPTI38C03E95,4318.0,1,334738,-25.298782489740123
45033,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-08,1500036,ACTIVO,MADERO,XPONDD5EBAF8,AC,INT20,2025-02-06,XPONDD5EBAF8,336.0,0,45033,-28.25000913241998
46204,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO PUEDE ATENDER DESPUES DE LAS 3,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-09,1501177,ACTIVO,NINO ARTILLERO,XPONDD7EB286,AC,BASINTF250,2025-12-30,XPONDD7EB286,9.0,1,46204,-23.08882010943916
348178,2026-01-08,CAMBIO DE ACOMETIDA,INTERNET FIBRA 120MB,SIN COSTO CLIENTE ENTERADO PIDE CARLOS,,2026-01-08,1500036,ACTIVO,MADERO,OEMT3C1D2544,AC,INT50,2017-11-13,OEMT3C1D2544,2978.0,0,348178,-21.047000000000004
334162,2026-01-08,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,FOCO ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-10,1501143,ACTIVO,VIRREY,XPONDD3028C6,AC,BASINT20,2013-12-06,XPONDD3028C6,4416.0,2,334162,-23.126162475345236
42814,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-09,1500374,ACTIVO,VISTA BELLA,XPONDD3FD857,AC,INT30,2023-05-29,XPONDD3FD857,955.0,1,42814,-26.161777245782062
30706,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-09,1500036,ACTIVO,PRADOS VERDES,XPONDD302306,AC,BASINT10,2017-03-16,XPONDD302306,3220.0,1,30706,-25.78530459770125
44787,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,,2026-01-09,1500039,ACTIVO,PEDREGAL,XPONDD3E7085,AC,INT20,2024-11-05,XPONDD3E7085,429.0,1,44787,-26.60700524395804
335677,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,,2026-01-10,1500036,ACTIVO,PRADOS VERDES,XPONDD3E6609,AC,BASINT20,2014-03-01,XPONDD3E6609,4331.0,2,335677,-21.438285440613008
33497,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE COMENTA QUE LE ESTA FALLANDO SEGUIDO,,2026-01-10,1500036,ACTIVO,MADERO,XPONDD4C7052,AC,BASINT20,2018-03-03,XPONDD4C7052,2868.0,2,33497,-23.988198630136996
35040,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIO,,2026-01-09,1500039,ACTIVO,PERIODISMO,XPONDD91A74E,AC,BASINTF250,2020-01-20,XPONDD91A74E,2180.0,1,35040,-22.486308709530427
16345,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET XTREME (NO VIGENTE),,,2026-01-09,1500036,ACTIVO,MADERO,A021B774465A,AC,BASIESEP,2020-01-16,A021B774465A,2184.0,1,,
41357,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE (NO VIGENTE),LOS ROJO,,2026-01-09,1500374,ACTIVO,VIRREY,,,,,,,1,,
39998,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS RJO,"SE NIEGA A RECIBIR ATENCIÓN, ÉL FUE TÉCNICO",2026-01-09,1500036,ACTIVO,PRADOS VERDES,485754431AC36D8B,AC,INT30,2022-01-07,485754431AC36D8B,1462.0,1,39998,-40.0
3783,2026-01-08,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),AMBOS SERVICIOS,SIN SEÑAL. LOS ROJO,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD2909D0,AC,BASINT10,2014-03-17,XPONDD2909D0,4315.0,2,3783,-21.437390560875507
7270,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONDD91A5C6,AC,BASINT20,2021-05-27,XPONDD91A5C6,1688.0,1,7270,-27.3684770114941
44218,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO ROJO,,2026-01-10,1500036,ACTIVO,PRADOS VERDES,48575443D0337285B,AC,INT30,2025-08-15,48575443D0337285B,147.0,1,44218,-29.964488745210797
15629,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),PIDE VISITA POR FALLAS CONSTANTES,,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,XPONDD52DA2C,3875.0,4,15629,-28.453116735066075
30686,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE MANDO A CC,2026-01-12,1500036,ACTIVO,MADERO,XPONDD37CE8C,AC,INT10,2017-03-17,XPONDD37CE8C,3220.0,3,30686,-22.51005821917802
30429,2026-01-09,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA CARLOS,,2026-01-09,1500036,ACTIVO,PRADOS VERDES,BTPTDD1FFEFA,AC,BASINT20,2017-03-01,BTPTDD1FFEFA,3236.0,0,30429,-23.803535680076624
345006,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,PIDE VISITA POR FALLAS CONSTANTES,,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD45EB3A,AC,BASINT20,2014-08-28,XPONDD45EB3A,4152.0,1,345006,-23.589516643866812
44006,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD4C79BA,AC,BASINT30,2024-02-20,XPONDD4C79BA,689.0,1,44006,-21.139652302781563
45981,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIO,JE MANDO A CC,2026-01-10,1500039,CORTADO,PEDREGAL,HWTC1DD892F4,CO,BASINTF250,2025-11-13,HWTC1DD892F4,57.0,1,45981,-23.48534313725483
44554,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-01-12,1501177,ACTIVO,NINO ARTILLERO,XPONDD53062C,AC,INT20,2024-08-14,XPONDD53062C,513.0,3,44554,-21.828280893752787
351850,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-10,1500039,ACTIVO,PEDREGAL,XPONDD919D9E,AC,BASINTF250,2026-01-10,XPONDD919D9E,-1.0,1,351850,-22.787404268675424
3347,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONDD5EB998,AC,INT20,2025-05-16,XPONDD5EB998,238.0,1,3347,-23.939750124937607
29225,2026-01-09,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,MC EN LINEA NIVEL 23 SE MANDA A CONFIRMAR CON CC,2026-01-12,1500036,ACTIVO,MADERO,XPONDD375304,AC,BASINT30,2016-11-23,XPONDD375304,3334.0,3,29225,-23.616889269406432
44026,2026-01-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-10,1500039,ACTIVO,PERIODISMO,XPONAF19C748,AC,BASINTF250,2024-02-27,XPONAF19C748,682.0,1,44026,-26.236887806096927
5118,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,LOS ROJO,MC FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,XPONDD3C3FF8,4306.0,2,5118,-23.49303693570446
46048,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7E9466,AC,BASINTF250,2025-11-21,XPONDD7E9466,50.0,2,46048,-22.440033524904205
46177,2026-01-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),NO NAVEGA  REQUIERE VISITA TECNICA  PARA MEJOR EL SERVICIO,MC POR TIPO DE FALLA SE REQUIERE VISITA,2026-01-13,1500039,ACTIVO,PERIODISMO,HWTCAFAB55F3,AC,BASINTF250,2025-12-18,HWTCAFAB55F3,23.0,3,46177,-28.843654422788635
9922,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,PON PARPADEA,JE MANDO A CC,2026-01-13,1500039,ACTIVO,PEDREGAL,48575443B1AD3686,AC,BASINT20,2014-09-10,48575443B1AD3686,4140.0,3,9922,-24.466747606019222
40814,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,PRADOS VERDES,4857544345CBD8A9,AC,INT30,2022-05-19,4857544345CBD8A9,1332.0,2,40814,-27.829702462380443
7270,2026-01-10,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 60MB,"TECNICO DAVID SOLICITA SIN COSTO TIT ENTERADO. CAMBIO DE EQUIPO, EL NUEVO EQUIPO SERA XPONDD91A5C6",,2026-01-12,1500039,ACTIVO,PERIODISMO,XPONDD91A5C6,AC,BASINT20,2021-05-27,XPONDD91A5C6,1689.0,2,7270,-27.3684770114941
45936,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7EACAE,AC,BASINTF250,2025-11-10,XPONDD7EACAE,61.0,2,45936,-23.317125478927156
36454,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500036,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,2024-12-18,XPONDD438183,388.0,2,36454,-40.0
7565,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,MC EN LINEA NIVEL 19 SE MANDA A CONFIRMAR CON CC,2026-01-12,1500374,ACTIVO,VIRREY,XPONAF5B6A29,AC,BASINTF250,2014-05-14,XPONAF5B6A29,4259.0,2,7565,-23.070350098619404
46200,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-01-13,1500503,ACTIVO,SANTIAGUITO,HWTCAF3AC0D6,AC,BASINTF250,2026-01-08,HWTCAF3AC0D6,2.0,3,46200,-24.805364298724967
4133,2026-01-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET NAVEGA (NO VIGENTE),LOS ROJO,MC NO ESTA EN LA OLT,2026-01-13,1500039,ACTIVO,PERIODISMO,F07BCB011869,AC,BASIESE,2014-03-14,F07BCB011869,4320.0,3,,
43090,2026-01-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 75MB,INTERMITENTE,MODEM PRESENTA PLAGA,2026-01-13,1500039,ACTIVO,PERIODISMO,XPONDD3FB287,AC,BASINT30,2023-07-07,XPONDD3FB287,918.0,3,43090,-24.005182408795708
41864,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,MC FUERA DE LINEA REQUIERE VISITA,2026-01-12,1500374,ACTIVO,VIRREY,48575443B845F99D,AC,INT30,2022-10-28,48575443B845F99D,1171.0,1,41864,-25.251105769230907
4589,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISTA,,2026-01-13,1500039,ACTIVO,PERIODISMO,HWTCAF3AC87A,AC,BASINTF250,2025-09-02,HWTCAF3AC87A,131.0,2,4589,-28.417076461769398
45710,2026-01-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-11,1500046,ACTIVO,PEDREGAL,XPONAF5B674D,AC,BASINTF250,2025-09-24,XPONAF5B674D,109.0,0,45710,-19.61340515275877
45033,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,PASAR ANTES DE LAS 12 Y MEDIA LOS ROJO,,2026-01-13,1500047,ACTIVO,MADERO,XPONDD5EBAF8,AC,INT20,2025-02-06,XPONDD5EBAF8,340.0,1,45033,-28.25000913241998
37159,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-13,1500374,ACTIVO,VIRREY,XPONDD4C5B92,AC,INT20,2024-04-17,XPONDD4C5B92,635.0,1,37159,-23.127909270216897
46097,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),"ESTAN EN EL DOM EL DIA MARTES 20 || SE HIZO VISITA Y SE CAMBIO EMPALME PERO EL CLIENTE NO TENIA LUZ, YA DEBERIA TENER SEÑAL ||","ER, FUERA DE LINEA",2026-01-23,1500503,ACTIVO,SANTIAGUITO,XPONAF411521,AC,BASINTF250,2025-11-28,XPONAF411521,45.0,11,46097,-28.41105449156409
348172,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,FOCO ROJO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-01-13,1500047,CORTADO,PRADOS VERDES,48575443CA85EF91,CO,INT30,2021-07-31,48575443CA85EF91,1626.0,1,348172,-33.43487188697319
346527,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO || SE CUMPLE ORDEN || NO SE ATENDIO LA FALLA POR ESTAR ESTATUS CO,"SD FUERA DE LINEA, REQUIERE VISITA.",2026-02-12,1500926,CORTADO,PEDREGAL,4857544336B35B9A,CO,INT30,2014-09-27,4857544336B35B9A,4125.0,31,346527,-35.991104651162786
334407,2026-01-12,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),,JV CONFIRMAR CON CC,2026-01-17,1501451,ACTIVO,VIRREY,XPON1D4323A8,AC,BASINT10,2013-12-21,XPON1D4323A8,4405.0,5,334407,-22.01137697238651
38842,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-13,1500374,ACTIVO,BELO,485754431F7C6D8F,AC,INT20,2021-07-23,485754431F7C6D8F,1634.0,1,38842,-23.268785909712765
39227,2026-01-12,NO NAVEGA. LEDS FIJOS/RUIDO,MOVIL,EL FOCO ESTA EN ROJO,,2026-01-13,1500039,ACTIVO,PERIODISMO,,,,,,,1,,
26924,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,EQUIPO NO ENCIENDE,JV SE ATENDIO CON EL TECNICO,2026-01-14,1501451,ACTIVO,BELO,XPONDD52E4F4,AC,BASINT20,2016-08-04,XPONDD52E4F4,3448.0,2,26924,-29.909699498404066
46156,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,CAMBIO DE ACOMETIDA,2026-01-13,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,2025-12-15,HWTCAFAB35CB,28.0,1,46156,-28.338929548563602
45256,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA FALLA EN SU SERVICIO ES CONSTANTE,,2026-01-15,1500374,ACTIVO,VIRREY,HWTCAF8FD229,AC,BASINTF250,2025-04-28,HWTCAF8FD229,259.0,3,45256,-23.271755424063038
45256,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA FALLA EN SU SERVICIO ES CONSTANTE,,2026-01-15,1500374,ACTIVO,VIRREY,HWTCAF8FD229,AC,BASINTF250,2025-04-28,HWTCAF8FD229,259.0,3,45256,-23.271755424063038
46048,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC CARLOS,,2026-01-12,1500036,ACTIVO,PRADOS VERDES,XPONDD7E9466,AC,BASINTF250,2025-11-21,XPONDD7E9466,52.0,0,46048,-22.440033524904205
28137,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,NIVEL BAJO,,2026-01-13,1500047,CORTADO,MADERO,XPONDD4C5812,CO,INT20,2024-03-13,XPONDD4C5812,670.0,1,28137,-36.980678082191744
45944,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC ULISES,,2026-01-14,1500374,ACTIVO,VISTA BELLA,HWTCAFAB69F7,AC,BASINTF250,2025-11-06,HWTCAFAB69F7,67.0,2,45944,-24.438376652987042
33423,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,SPLITTER DAÑADO,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52F9A4,AC,INT20,2018-04-16,XPONDD52F9A4,2828.0,1,33423,-21.252041723666203
15629,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,XPONDD52DA2C,3878.0,1,15629,-28.453116735066075
15629,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),SIN COSTO TIT ENTERADO PIDE DAVID E,XPONDD52DA2C,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,XPONDD52DA2C,3878.0,1,15629,-28.453116735066075
46251,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,"ER, VARIAS DESCINEXIONES",2026-01-13,1501177,ACTIVO,NINO ARTILLERO,XPONDD919626,AC,BASINTF250,2026-01-12,XPONDD919626,0.0,1,46251,-22.551227305737072
38760,2026-01-12,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,,,2026-01-13,1500374,ACTIVO,BELO,XPONDD35456A,AC,INT30,2021-07-07,XPONDD35456A,1650.0,1,38760,-24.085941632466877
5118,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 120MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC FERNANDO,,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,XPONDD3C3FF8,4308.0,0,5118,-23.49303693570446
40487,2026-01-12,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,,,2026-01-13,1500374,BAJA,BELO,,BA,INT30,2022-04-01,,1382.0,1,40487,-40.0
5118,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 120MB,TIT ACEPTA CAMBIO DE MODEM SIN COSTO TEC FERNANDO,,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,XPONDD3C3FF8,4308.0,0,5118,-23.49303693570446
46206,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,SE ENCUENTRA FUERA DE LINEA REQUIERE VISITA TECNICA,,2026-01-13,1500039,ACTIVO,PERIODISMO,XPONDD919FC6,AC,INT50,2026-01-10,XPONDD919FC6,2.0,1,46206,-28.15704777534628
44363,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PEDREGAL,CDTCAFA3B5BE,AC,BASINTF250,2024-06-14,CDTCAFA3B5BE,578.0,3,44363,-28.798280893752846
46233,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),TIENE NIVEL OPTICO MUY BAJO REQUERIRIA VISITA PARA QUE LO MEJOREN,,2026-01-14,1500047,ACTIVO,MADERO,HWTCAFAB56EF,AC,BASINTF250,2025-12-18,HWTCAFAB56EF,26.0,1,46233,-30.657291095890365
44518,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,NO SABE QUE FOQUITO LE PRENDEN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD52FEC4,AC,INT20,2024-08-08,XPONDD52FEC4,523.0,3,44518,-29.276363068465795
38451,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,NO TIENE INTERNET,JE MANDO A CC,2026-01-14,1500047,ACTIVO,PRADOS VERDES,48575443FAF4E091,AC,INT30,2021-05-28,48575443FAF4E091,1691.0,1,38451,-20.584073275861964
14967,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500374,ACTIVO,VIRREY,XPONDD396AD4,AC,BASINT20,2019-06-10,XPONDD396AD4,2409.0,2,14967,-24.49203648915191
34258,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FUERA DE LINEA,,2026-01-14,1500374,ACTIVO,VIRREY,OPTI38BFC88D,AC,BASINT20,2018-06-15,OPTI38BFC88D,2769.0,1,34258,-27.504663461538538
