CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg,serial_number,ont_model,software_version,description
43575,2026-02-24,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,nan,2026-02-25,1500374,ACTIVO,VIRREY,OPTI3387CF6D,AC,INT20,,OPTI3387CF6D,,1,43575,-20.296547619047647,4F5054493387CF6D,IGD,0,37723
345457,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,nan,2026-02-26,1500039,ACTIVO,PEDREGAL,HWTCAF3AC8F2,AC,BASINTF250,,HWTCAF3AC8F2,,2,345457,-21.38117120524458,48575443AF3AC8F2,CNA-ONU-4GE2WXCA,V1.7.1,45402
37126,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,4857544348B57093,AC,INT20,,4857544348B57093,,1,37126,-26.46057291666683,4857544348B57093,HG8546M,V5R019C00S050,nan
37550,2026-02-24,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-25,1500374,ACTIVO,VIRREY,XPONDD3FCA67,AC,INT30,,XPONDD3FCA67,,1,37550,-23.96474107142867,58504F4EDD3FCA67,MN-WIFI2,V1.7.1,nan
37965,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,LOS ROJO,JV SE ATENDIO CON EL TECNICO,2026-02-26,1501451,ACTIVO,VIRREY,XPONDD42BC83,AC,INT50,,XPONDD42BC83,,1,37965,-23.90883482142874,58504F4EDD42BC83,MN-WIFIDUAL,V1R007C00S001,346700
4300,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SE VA LA SEÑAL CONSTANTEMENTE,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD2C0116,AC,BASINT20,,XPONDD2C0116,,2,4300,-19.552781139687355,58504F4EDD2C0116,BT-213XR,V1.2.16SP,44104
345116,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CABLE REVENTADO,nan,2026-02-26,1500285,ACTIVO,BELO,XPONDD39529C,AC,BASINT20,2014-01-07,XPONDD39529C,4432.0,1,345116,-20.3793574766355,58504F4EDD39529C,MN-CATV2,V1.7.1,nan
28226,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,HWTCAF9132A9,AC,BASINTF250,,HWTCAF9132A9,,2,28226,-28.973256602426797,48575443AF9132A9,MONUV411,V2.4.12,343435
33569,2026-02-25,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),PIDE VISITA POR FALLAS CONTANTES,nan,2026-02-26,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,E091F5DF5878,,1,nan,,nan,nan,nan,nan
44676,2026-02-25,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,FUERA DE LINEA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD531924,AC,INT20,2024-02-10,XPONDD531924,746.0,2,44676,-34.082975289964544,58504F4EDD531924,MN-WIFI2,V1.7.1,nan
36454,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,,XPONDD438183,,1,36454,-40.0,58504F4EDD438183,MN-CATV2,V1.7.1,nan
2029,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,NIVEL BAJO,nan,2026-03-02,1500374,ACTIVO,VIRREY,HWTCAF91329D,AC,BASINT50,2014-04-02,HWTCAF91329D,4347.0,5,2029,-27.5635119047618,48575443AF91329D,MONUV411,V2.4.12,43575
29778,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD4C7302,AC,BASINT10,2017-02-01,XPONDD4C7302,3311.0,2,29778,-27.374136409480617,58504F4EDD4C7302,MN-CATV2,V1.7.1,345457
37550,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TEC SOLICITA,nan,2026-02-25,5555555,ACTIVO,VIRREY,XPONDD3FCA67,AC,INT30,,XPONDD3FCA67,,0,37550,-23.96474107142867,58504F4EDD3FCA67,MN-WIFI2,V1.7.1,37126
6428,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),Y EL EQUIPO TIENE NIVEL BAJO OCUPA QUE LO MEJOREN,nan,2026-03-02,1500374,ACTIVO,VIRREY,XPONDD91A0BE,AC,BASINTF250,,XPONDD91A0BE,,5,6428,-29.652463312368923,58504F4EDD91A0BE,MN-CATVDUALM,V1R007C00S001,37550
45498,2026-02-25,EQUIPO DA?ADO,INTERNET FIBRA 75MB,CAMBIO DE EQUIPO SIN COSTO TIT ENETARADA,nan,2026-02-25,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0809,AC,INT30,2025-06-08,HWTCAFAA0809,262.0,0,45498,-28.55745839636921,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1,37965
46528,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,HWTCAF3AB2F6,AC,BASINTF250,,HWTCAF3AB2F6,,2,46528,-30.95079268292683,48575443AF3AB2F6,CNA-ONU-4GE2WXCA,V1.7.1,4300
44410,2026-02-25,CAMBIO DE ACOMETIDA,INTERNET FIBRA 150MB,"CLIENTE ENTERADO SIN  COSTO, PIDE DAVID",nan,2026-02-26,1500039,ACTIVO,PERIODISMO,nan,AC,INT100,2024-02-07,nan,749.0,1,44410,-27.768806209850045,36304432DD42BA13,MN-CATVDUAL,V1R007C00S001,345116
46546,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF8FD685,AC,BASINTF250,,HWTCAF8FD685,,2,46546,-24.60329166666667,48575443AF8FD685,MONUV411,V2.4.12,28226
3582,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA TECNICA,nan,2026-02-26,1500285,ACTIVO,VIRREY,XPONDD2908A0,AC,BASINTF250,2014-11-03,XPONDD2908A0,4132.0,1,3582,-25.017172619047678,58504F4EDD2908A0,BT-213XR,V1.2.11,nan
20642,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,48352E11A5AC,AC,BASINT20,2015-09-12,48352E11A5AC,3819.0,2,20642,-23.490893847705536,444437322E11A5AC,WK-3801,V3.0.4,44676
40093,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SIN SEÑAL,nan,2026-02-26,1500047,ACTIVO,PRADOS VERDES,XPONDD29BF80,AC,BASINT20,,XPONDD29BF80,,1,40093,-25.23442763489664,58504F4EDD29BF80,BT-211XR,V1.2.11,36454
45343,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),COMENTA TECNICO QUE LA ACOMETIDA ESTABA DAÑDA. SE SOLUCIONO EL DETALLE.,nan,2026-02-28,1500046,ACTIVO,PERIODISMO,HWTC1DD89CD8,AC,BASINTF250,2025-10-06,HWTC1DD89CD8,142.0,3,45343,-28.748088865096545,48575443AF91329D,MONUV411,V2.4.12,2029
33716,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PERIODISMO,C43DC76BD5E2,AC,IESE,,C43DC76BD5E2,,2,nan,,58504F4EDD4C7302,MN-CATV2,V1.7.1,29778
45809,2026-02-25,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF3AAE0A,AC,BASINTF250,2025-09-10,HWTCAF3AAE0A,168.0,2,45809,-24.48316187594545,48575443AF3AAE0A,CNA-ONU-4GE2WXCA,V1.7.1,37550
45200,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,LOS ROJO,nan,2026-02-26,1500047,ACTIVO,MADERO,HWTC1DD87590,AC,INT50,2025-08-04,HWTC1DD87590,206.0,0,45200,-19.6482941919192,485754431DD87590,CNA-ONU-4GE2WX,V1.7.1,6428
22726,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LEODS  DOWNS PARPADEA NO NAVEGA,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,1,nan,,48575443AFAA0809,CNA-ONU-4GE2WX,V1.7.1,45498
46088,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA REQUIERE VISITA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF8FD691,AC,BASINTF250,,HWTCAF8FD691,,1,46088,-24.44399598393574,48575443AF8FD691,MONUV411,V2.4.12,46528
45747,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIO,"ER, FUERA DE LINEA",2026-02-27,1500503,ACTIVO,SANTIAGUITO,HWTCAF3ABFB6,AC,BASINTF250,2025-03-10,HWTCAF3ABFB6,353.0,1,45747,-27.01485123550188,48575443AF3ABFB6,CNA-ONU-4GE2WXCA,V1.7.1,nan
8464,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),SOLO PWR ENCENDIDO,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,C43DC76C1052,AC,IESE,,C43DC76C1052,,1,nan,,48575443AF8FD685,MONUV411,V2.4.12,46546
345116,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE ACOMETIDA ULISES,nan,2026-02-26,1500285,ACTIVO,BELO,XPONDD39529C,AC,BASINT20,2014-01-07,XPONDD39529C,4433.0,0,345116,-20.3793574766355,58504F4EDD39529C,MN-CATV2,V1.7.1,3582
22726,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS FOCOS PARADEAN,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09583C,AC,IESE,,204E7F09583C,,1,nan,,444437322E11A5AC,WK-3801,V3.0.4,20642
37933,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,nan,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD33A15C,AC,BASINT20,2021-11-03,XPONDD33A15C,1576.0,1,37933,-17.385109749872406,58504F4EDD33A15C,SMT-213xR,Xpon,40093
14235,2026-02-26,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET EXTREME (NO VIGENTE),nan,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,204E7F09522E,AC,IESEP,,204E7F09522E,,1,nan,,485754431DD89CD8,CNA-ONU-4GE2WXCA,V1.7.1,45343_promo
36608,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,FOCO ROJO,nan,2026-02-27,1501143,ACTIVO,VIRREY,XPONDD291B20,AC,BASINT50,2020-11-06,XPONDD291B20,1938.0,1,36608,-20.940008928571444,58504F4EDD291B20,BT-213XR,V1.2.11,nan
45209,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISITA,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTC1DD89300,AC,BASINTF250,2025-12-04,HWTC1DD89300,84.0,1,45209,-30.205334089762943,485754431DD89300,CNA-ONU-4GE2WXCA,V1.7.1,45809
30224,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE FIBRA,LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,nan,nan,nan,,nan,,1,30224,-23.127884518406436,485754431DD87590,CNA-ONU-4GE2WX,V1.7.1,45200
30871,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),CABLE APAGADO,nan,2026-02-27,5555555,ACTIVO,PERIODISMO,C43DC763389C,AC,IESE,2017-06-04,C43DC763389C,3189.0,1,nan,,nan,nan,nan,nan
29694,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-27,1500047,ACTIVO,MADERO,4857544319758F9B,AC,INT30,,4857544319758F9B,,1,29694,-23.599809343434305,4857544319758F9B,HG8546M,V5R019C00S050,46088
45809,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DAVID E,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,HWTCAF3AAE0A,AC,BASINTF250,2025-09-10,HWTCAF3AAE0A,169.0,1,45809,-24.48316187594545,48575443AF3AAE0A,CNA-ONU-4GE2WXCA,V1.7.1,45747
36454,2026-02-26,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC DANIEL G,nan,2026-02-26,1500047,ACTIVO,MADERO,XPONDD438183,AC,BASINT20,,XPONDD438183,,0,36454,-40.0,58504F4EDD438183,MN-CATV2,V1.7.1,nan
45873,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,nan,2026-02-27,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,,XPONDD7EAA36,,1,45873,-22.551255673222396,58504F4EDD7EAA36,MN-CATVDUALM,V1R007C00S001,345116
22970,2026-02-26,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD530334,AC,INT10,2018-05-01,XPONDD530334,2858.0,1,22970,-26.822380040837153,58504F4EDD4396A3,MN-CATV2,V1.7.1,nan
46156,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,,HWTCAFAB35CB,,3,46156,-25.214340645486605,48575443AFAB35CB,SMT-213xR,Xpon,37933
43343,2026-02-27,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,TEC SOLICITA OS TIT DE ACUERDO CON EL COSTO,nan,2026-02-27,1501143,ACTIVO,VIRREY,HWTC50025946,AC,INT30,2023-05-09,HWTC50025946,1025.0,0,43343,-25.418508928571498,4857544350025946,CNA-ONU-2GE2WXCA,V1.7.1,nan
22970,2026-02-27,EQUIPO DA?ADO,INTERNET FIBRA 45MB (NO VIGENTE),TEC SOLICITA OS TIT ENTERADO Q NO TIENE COSTO,nan,2026-02-27,1500047,ACTIVO,PRADOS VERDES,XPONDD530334,AC,INT10,2018-05-01,XPONDD530334,2859.0,0,22970,-26.822380040837153,58504F4EDD4396A3,MN-CATV2,V1.7.1,36608
31012,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500047,ACTIVO,MADERO,XPON1DE00C12,AC,INT20,,XPON1DE00C12,,3,31012,-30.884465408805028,58504F4E1DE00C12,HG102A,V3.2.18,45209
41867,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,XPONDD37C3EC,AC,BASINT30,2022-04-11,XPONDD37C3EC,1418.0,3,41867,-20.491196419566297,58504F4EDD37C3EC,MN-CATV2,V1.7.1,nan
45625,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,FOCO ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-03,1500039,ACTIVO,PERIODISMO,HWTCAF3ACE86,AC,INT20,2025-08-09,HWTCAF3ACE86,202.0,4,45625,-22.418017487508926,48575443AF3ACE86,CNA-ONU-4GE2WXCA,V1.7.1,nan
46084,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FUERA DE LINEA,JV OFFLINE REQ VISITA,2026-03-03,1500374,ACTIVO,VIRREY,HWTCAFAB6A1B,AC,BASINTF250,2025-09-12,HWTCAFAB6A1B,168.0,4,46084,-27.0968913690477,48575443AFAB6A1B,CNA-ONU-4GE2WXCA,V1.7.1,29694
43564,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-02-27,1500285,ACTIVO,VIRREY,48575443938D9C8B,AC,INT30,2023-06-10,48575443938D9C8B,993.0,0,43564,-25.02143217347462,48575443938D9C8B,546M,V3R016C10S130,45809
335825,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,MODEM NO PRENDE,JE REQUIERE VISITA PARA CHECAR EN DOMICILIO,2026-02-28,1501398,ACTIVO,PRADOS VERDES,485754433F98E8C5,AC,INT50,2022-01-09,485754433F98E8C5,1510.0,1,335825,-21.426713884635028,485754433F98E8C5,HG8546M,V3R017C10S125,36454
43911,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,SIN SEÑAL AMBOS SERVICIOS,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,OPTI38BFC61D,AC,BASINT20,,OPTI38BFC61D,,3,43911,-22.87721874999998,4F50544938BFC61D,IGD,0,45873
37819,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-03,1500047,ACTIVO,PUNHUATO,48575443D0221E5B,AC,INT20,,48575443D0221E5B,,4,37819,-33.27289366053167,48575443D0221E5B,nan,nan,nan
46389,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-03-02,1500039,ACTIVO,PEDREGAL,HWTCAFA9F549,AC,INT20,,HWTCAFA9F549,,3,46389,-25.932454614220905,48575443AFA9F549,CNA-ONU-4GE2WX,V1.7.1,46156
46103,2026-02-27,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VISTA BELLA,HWTCAFAB437B,AC,INT20,2025-10-12,HWTCAFAB437B,138.0,3,46103,-27.69524583963693,48575443AFAB437B,CNA-ONU-4GE2WXCA,V1.7.1,43343
19510,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,HWTCAF8FD655,AC,BASINTF250,,HWTCAF8FD655,,2,19510,-35.41136363636363,48575443AF8FD655,MONUV411,V2.4.12,nan
44777,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,NO NAVEGA NO TIENE ALCANCE MAS DE 3 MM DE DONDE TIENE EL MODEM,2026-03-02,1501177,ACTIVO,NINO ARTILLERO,XPONDD5309D4,AC,INT20,,XPONDD5309D4,,2,44777,-19.18537821482593,58504F4EDD5309D4,MN-WIFI2,V1.7.1,31012
31581,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-03-02,1500374,ACTIVO,VIRREY,XPONDD2C3376,AC,BASINT20,2017-04-07,XPONDD2C3376,3249.0,2,31581,-29.23580059523831,58504F4EDD2C3376,BT-213XR,V1.2.16SP,41867
32712,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PERIODISMO,485754432AD5999D,AC,INT20,,485754432AD5999D,,2,32712,-21.36581370449672,485754432AD5999D,546M,V3R016C10S130,45625
20207,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,nan,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500047,ACTIVO,PRADOS VERDES,XPONDD3031FE,AC,BASINT20,2015-02-12,XPONDD3031FE,4034.0,2,20207,-27.21842266462501,58504F4EDD3031FE,MN-CATV2,V1.7.1,46084
30224,2026-02-28,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TELECABLE FIBRA,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-03-02,1500039,ACTIVO,PEDREGAL,nan,nan,nan,,nan,,2,30224,-23.127884518406436,48575443938D9C8B,546M,V3R016C10S130,43564
40029,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,NIVEL BAJO REQUIERE VISITA,nan,2026-03-05,1500285,ACTIVO,BELO,4857544360D5708B,AC,INT30,,4857544360D5708B,,5,40029,-31.519296469366633,4857544360D5708B,546M,V3R016C10S130,335825
343653,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,"GT.NIVEL MENOS 29, REQUIERE VISITA",2026-03-02,1500374,ACTIVO,VIRREY,XPONDD303346,AC,BASINT20,,XPONDD303346,,2,343653,-28.840360119047755,58504F4EDD303346,MN-CATV2,V1.7.1,43911
345083,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,MODEM APAGADO,nan,2026-03-03,1500039,ACTIVO,PEDREGAL,48575443142AD2A9,AC,INT30,,48575443142AD2A9,,3,345083,-25.048524962178508,48575443142AD2A9,HG8546M,V3R017C10S125,37819
28253,2026-02-28,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,FOCO ROJO,nan,2026-03-04,1500039,ACTIVO,PEDREGAL,XPONDD291E10,AC,BASINT30,2016-01-11,XPONDD291E10,3701.0,4,28253,-28.409935703479576,58504F4EDD291E10,BT-213XR,V1.2.11,46389
