CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,DIAS_ANTIGUEDAD,DIAS_ATENCION,RX_AVG,SERIAL_NUMBER,ONT_MODEL,SOFTWARE_VERSION
15629,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,3878.0,1,-28.453116735066075,58504F4EDD52DA2C,MN-CATV2,V1.7.1
15629,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),SIN COSTO TIT ENTERADO PIDE DAVID E,XPONDD52DA2C,2026-01-13,1500039,ACTIVO,PEDREGAL,XPONDD52DA2C,AC,BASINT10,2015-06-01,3878.0,1,-28.453116735066075,58504F4EDD52DA2C,MN-CATV2,V1.7.1
46251,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,"ER, VARIAS DESCINEXIONES",2026-01-13,1501177,ACTIVO,NINO ARTILLERO,XPONDD919626,AC,BASINTF250,2026-01-12,0.0,1,-22.551227305737072,58504F4EDD919626,MN-CATVDUALM,V1R007C00S001
38760,2026-01-12,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,,,2026-01-13,1500374,ACTIVO,BELO,XPONDD35456A,AC,INT30,2021-07-07,1650.0,1,-24.085941632466877,58504F4EDD35456A,MN-CATV2,V1.7.1
5118,2026-01-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 120MB,TIT ACEPTA CAMBIO DE ACOMETIDA SIN COSTO TEC FERNANDO,,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,4308.0,0,-23.49303693570446,58504F4EDD3C3BD8,MN-CATV2,V1.7.1
40487,2026-01-12,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,,,2026-01-13,1500374,BAJA,BELO,,BA,INT30,2022-04-01,1382.0,1,-40.0,4857544341FBF3A9,,
5118,2026-01-12,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 120MB,TIT ACEPTA CAMBIO DE MODEM SIN COSTO TEC FERNANDO,,2026-01-12,1500374,ACTIVO,BELO,XPONDD3C3FF8,AC,BASINT50,2014-03-28,4308.0,0,-23.49303693570446,58504F4EDD3C3BD8,MN-CATV2,V1.7.1
46206,2026-01-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,SE ENCUENTRA FUERA DE LINEA REQUIERE VISITA TECNICA,,2026-01-13,1500039,ACTIVO,PERIODISMO,XPONDD919FC6,AC,INT50,2026-01-10,2.0,1,-28.15704777534628,58504F4EDD919FC6,MN-CATVDUALM,V1R007C00S001
44363,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PEDREGAL,CDTCAFA3B5BE,AC,BASINTF250,2024-06-14,578.0,3,-28.798280893752846,43445443AFA3B5BE,FD712GD-R850,V1.7.1
46233,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),TIENE NIVEL OPTICO MUY BAJO REQUERIRIA VISITA PARA QUE LO MEJOREN,,2026-01-14,1500047,ACTIVO,MADERO,HWTCAFAB56EF,AC,BASINTF250,2025-12-18,26.0,1,-30.657291095890365,48575443AFAB56EF,CNA-ONU-4GE2WXCA,V1.7.1
44518,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,NO SABE QUE FOQUITO LE PRENDEN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD52FEC4,AC,INT20,2024-08-08,523.0,3,-29.276363068465795,58504F4EDD52FEC4,MN-WIFI2,V1.7.1
38451,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,NO TIENE INTERNET,JE MANDO A CC,2026-01-14,1500047,ACTIVO,PRADOS VERDES,48575443FAF4E091,AC,INT30,2021-05-28,1691.0,1,-20.584073275861964,48575443FAF4E091,546M,V3R017C10S108
14967,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500374,ACTIVO,VIRREY,XPONDD396AD4,AC,BASINT20,2019-06-10,2409.0,2,-24.49203648915191,58504F4EDD396AD4,MN-CATV2,V1.7.1
34258,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,FUERA DE LINEA,,2026-01-14,1500374,ACTIVO,VIRREY,OPTI38BFC88D,AC,BASINT20,2018-06-15,2769.0,1,-27.504663461538538,4F50544938BFC88D,IGD,0
46156,2026-01-13,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE ENTERADO CAMBIO DE ACOMETIDA DAVID E,,2026-01-13,1500039,ACTIVO,PEDREGAL,HWTCAFAB35CB,AC,BASINTF250,2025-12-15,29.0,0,-28.338929548563602,48575443AFAB35CB,CNA-ONU-4GE2WXCA,V1.7.1
45318,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,,JE MANDO A CC,2026-01-14,1500039,ACTIVO,PERIODISMO,XPONDD919FFE,AC,BASINT30,2025-06-06,221.0,1,-25.577352573713295,58504F4EDD919FFE,MN-CATVDUALM,V1R007C00S001
3783,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),,JE MANDO A CC,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD2909D0,AC,BASINT10,2014-03-17,4320.0,3,-21.437390560875507,58504F4EDD2909D0,BT-213XR,V1.2.11
44950,2026-01-13,MODEM DAÑADO/PERDIDO (COBRO),BASICO TELECABLE FIBRA,"ES EQUIPO DE TV, TEC SOLICITA",HWTC1DD892E8 EQUPO QUE SE QUEDA EN EL DOMICILIO,2026-01-13,1501465,ACTIVO,PERIODISMO,HWTC1DD892E8,,,,,0,-35.084319457436905,485754431DD892E8,CNA-ONU-4GE2WXCA,V1.7.1
36950,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,PIDE VISITA POR FALLAS CONSTANTES,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD91A546,AC,INT30,2020-09-24,1937.0,3,-21.415308937528405,58504F4EDD91A546,MN-CATVDUALM,V1R007C00S001
46075,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-14,1500374,ACTIVO,VIRREY,XPONDD7EA736,AC,BASINTF250,2025-11-26,48.0,1,-28.029022435897318,58504F4EDD7EA736,MN-CATVDUALM,V1R007C00S001
44254,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD4CE28A,AC,INT20,2024-04-30,623.0,3,-33.043455772114115,58504F4EDD4CE28A,MN-WIFI2,V1.7.1
39894,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-14,1500039,ACTIVO,PEDREGAL,HWTCAFAA1CFD,AC,INT30,2025-12-22,22.0,1,-22.10817715458269,48575443AFAA1CFD,CNA-ONU-4GE2WX,V1.7.1
41636,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,COMFIRMA SEÑAL CON CC,2026-01-14,1500039,ACTIVO,PEDREGAL,XPONDD353BEA,AC,BASINT30,2022-10-05,1196.0,1,-17.039969220246217,58504F4EDD353BEA,MN-CATV2,V1.7.1
334407,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-20,1500374,ACTIVO,VIRREY,XPON1D4323A8,AC,BASINT10,2013-12-21,4406.0,7,-22.01137697238651,58504F4E1D4323A8,HG102AT,V1.7.1
44026,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONAF19C748,AC,BASINTF250,2024-02-27,686.0,3,-26.236887806096927,58504F4EAF19C748,HG102AT,V1.7.1
33951,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,,,2026-01-14,1500039,ACTIVO,PEDREGAL,OPTI37B0973D,AC,INT20,2024-01-08,736.0,1,-21.170600775193776,4F50544937B0973D,MONUV142,0
46334,2026-01-13,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,LEDS VERDES INTERMITENTES,,2026-01-14,1501398,ACTIVO,MADERO,XPONDD41EE13,AC,INT50,2026-01-08,5.0,1,-25.42924408014572,58504F4EDD41EE13,MN-WIFI2,V1.7.1
38462,2026-01-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-14,1500374,ACTIVO,BELO,XPONDD43A11B,AC,INT30,2021-05-27,1692.0,1,-23.56795234838119,58504F4EDD43A11B,MN-WIFI2,V1.7.1
1900,2026-01-14,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 75MB,TEC SOLICITA OS TIT ENTERADO QUE NO TIENE COSTO,,2026-01-15,1500374,ACTIVO,BELO,XPONDD52E36C,AC,BASINT30,2014-02-01,4365.0,1,-21.983904468764255,58504F4EDD52E36C,MN-CATV2,V1.7.1
46059,2026-01-14,EQUIPO DA?ADO,BASICO TELECABLE FIBRA,SIN COSTO EQUIPO DE TV CLIENTE ENTERADO PIDE CARLOS,,2026-01-14,1500036,ACTIVO,MADERO,XPONDD37C1FC,,,,,0,-26.28712785388131,58504F4EAF19C748,HG102AT,V1.7.1
43130,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 120MB,FUERA DE LINEA,,2026-01-16,1500374,ACTIVO,BELO,XPONDD41EC8B,AC,INT50,2023-07-18,911.0,2,-24.274705654354694,58504F4EDD41EC8B,MN-WIFI2,V1.7.1
348495,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500047,ACTIVO,PRADOS VERDES,XPONDD3F5A47,AC,BASINT20,2023-09-13,854.0,1,-18.947003591954022,58504F4EDD3F5A47,MN-CATV2,V1.7.1
45601,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,,2026-01-20,1500374,ACTIVO,VIRREY,XPONDD919A4E,AC,BASINTF250,2025-09-01,135.0,6,-25.419609220907336,58504F4EDD919A4E,MN-CATVDUALM,V1R007C00S001
29246,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,SEÑAL INTERMITENTE PIDE VISITA,,2026-01-15,1500374,ACTIVO,VIRREY,OPTI38C03F3D,AC,BASINT20,2020-10-13,1919.0,1,-21.646224112426136,4F50544938C03F3D,IGD,0
36950,2026-01-14,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,EQUIPO CON PLAGA SE DEJARA UNO USADO PROVICIONAL CLIENTE ENTERADO PIDE DAVID,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD91A546,AC,INT30,2020-09-24,1938.0,2,-21.415308937528405,58504F4EDD91A546,MN-CATVDUALM,V1R007C00S001
45331,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),MODEM APAGADO,,2026-01-16,1500039,ACTIVO,PERIODISMO,HWTCAFAB364F,AC,BASINTF250,2025-06-09,219.0,2,-24.337400049975066,48575443AFAB364F,CNA-ONU-4GE2WXCA,V1.7.1
45331,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),MODEM APAGADO,,2026-01-16,1500039,ACTIVO,PERIODISMO,HWTCAFAB364F,AC,BASINTF250,2025-06-09,219.0,2,-24.337400049975066,48575443AFAB364F,CNA-ONU-4GE2WXCA,V1.7.1
43585,2026-01-14,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,PASAR DESPUES DE LAS 4 PM TIENE EL NIVEL OPTICO MUY BAJO,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,OPTI37B0001D,AC,INT30,2023-11-01,805.0,6,-37.908404832347124,4F50544937B0001D,MN-CATV2,V1.7.1
45046,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-15,1500374,ACTIVO,VIRREY,XPON1D42DA10,AC,BASINT20,2025-02-06,342.0,1,-23.138337031558237,58504F4E1D42DA10,HG102AT,V1.7.1
44207,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA TV IMAGEN BORRROSA ALGUNOS CANALES,,2026-01-16,5555555,CORTADO,PEDREGAL,,CO,BASINTF250,2025-11-27,48.0,2,,4F50544938C03F3D,IGD,0
42296,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,ACOMETIDA,2026-01-19,1500047,ACTIVO,PRADOS VERDES,4857544357700C71,AC,INT20,2023-02-03,1076.0,5,-32.7028795498084,4857544357700C71,HG8546M,V5R019C00S050
41907,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-15,1500047,ACTIVO,MADERO,48575443481CAD93,AC,INT30,2022-11-22,1149.0,1,-20.11329109589034,48575443481CAD93,HG8546M,V5R019C00S050
45318,2026-01-14,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 75MB,SIN COSTO TIT ENTERADO PIDE DAVID E,,2026-01-14,5555555,ACTIVO,PERIODISMO,XPONDD919FFE,AC,BASINT30,2025-06-06,222.0,0,-25.577352573713295,58504F4EDD919FFE,MN-CATVDUALM,V1R007C00S001
2495,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JV SIGUE SIENDO COAXIAL,2026-01-21,1500374,ACTIVO,VIRREY,XPONDD43815B,AC,BASINT20,2014-02-13,4353.0,7,-27.478061674008757,58504F4EDD43815B,MN-CATV2,V1.7.1
40378,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,,2026-01-15,1500047,ACTIVO,MADERO,XPONDD5CAB26,AC,INT30,2022-03-02,1414.0,1,-30.119389269406643,58504F4EDD5CAB26,MN-WIFI2,V1.7.1
41887,2026-01-14,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD4C5CAA,AC,INT30,2023-11-15,791.0,2,-23.43233470132231,58504F4EDD4C5CAA,MN-WIFI2,V1.7.1
32263,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),UN CAMION REVENTO LA FIBRA,JE FUERA DE LINEA REQUIERE VISITA,2026-01-19,1500039,ACTIVO,PERIODISMO,XPONAF4114FD,AC,BASINTF250,2025-11-29,47.0,4,-26.387563718140914,58504F4EAF4114FD,HG104AT,V1.7.1
37667,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,JE FUERA DE LINEA REQUIERE VISITA,2026-01-23,1500046,CORTADO,PEDREGAL,485754434C6234A9,CO,INT10,2021-01-07,1834.0,8,-39.68518809849521,485754434C6234A9,HG8546M,V5R019C00S050
33845,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-16,1500047,ACTIVO,MADERO,XPONDD91A41E,AC,BASINTF250,2018-06-01,2785.0,1,-23.693304977945733,58504F4EDD91A41E,MN-CATVDUALM,V1R007C00S001
33845,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,JE MANDO A CC,2026-01-16,1500047,ACTIVO,MADERO,XPONDD91A41E,AC,BASINTF250,2018-06-01,2785.0,1,-23.693304977945733,58504F4EDD91A41E,MN-CATVDUALM,V1R007C00S001
37965,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,UN CONSUMO MUY BAJO E IRREGULAR,,2026-01-16,1500374,ACTIVO,VIRREY,XPONDD42BC83,AC,INT50,2021-02-25,1785.0,1,-23.432184418146107,58504F4EDD42BC83,MN-WIFIDUAL,V1R007C00S001
35914,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,,JE MANDO A CC,2026-01-21,1500046,ACTIVO,PEDREGAL,XPONDD91A92E,AC,INT30,2019-10-08,2291.0,6,-23.8289238486092,58504F4EDD91A92E,MN-CATVDUALM,V1R007C00S001
10550,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD3C3740,AC,INT30,2014-10-02,4123.0,1,-21.352894436844473,58504F4EDD3C3740,MN-CATV2,V1R007C00S001
45351,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),REQUIERE VISITA,,2026-01-16,1500374,BAJA,VIRREY,,BA,BASINTF250,2025-06-17,212.0,1,,485754434C6234A9,,
41887,2026-01-15,MODEM DAÑADO/PERDIDO (COBRO),INTERNET FIBRA 75MB,ACEPTA CARGO PIDE DAVID PLAGA,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD4C5CAA,AC,INT30,2023-11-15,792.0,1,-23.43233470132231,58504F4EDD4C5CAA,MN-WIFI2,V1.7.1
32960,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500047,ACTIVO,MADERO,BTPTDD1FFD5A,AC,BASINT30,2017-12-12,2956.0,1,-20.396267123287746,42545054DD1FFD5A,BT-213XR,V1.2.6
44518,2026-01-15,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,ACTIVO,PERIODISMO,XPONDD52FEC4,AC,INT20,2024-08-08,525.0,1,-29.276363068465795,58504F4EDD52FEC4,MN-WIFI2,V1.7.1
41590,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO HA TENIDO LOS MEGAS QUE SOLICITO,,2026-01-17,1500047,ACTIVO,PUNHUATO,HWTC5002682E,AC,BASINTF250,2025-04-04,286.0,2,-27.210280437756428,485754435002682E,CNA-ONU-2GE2WXCA,V1.7.1
41590,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),CLIENTE COMENTA QUE NO HA TENIDO LOS MEGAS QUE SOLICITO,,2026-01-17,1500047,ACTIVO,PUNHUATO,HWTC5002682E,AC,BASINTF250,2025-04-04,286.0,2,-27.210280437756428,485754435002682E,CNA-ONU-2GE2WXCA,V1.7.1
28276,2026-01-15,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 60MB,,,2026-01-19,1500039,ACTIVO,PERIODISMO,"204E7F15C7A1, XPON2EB6403",AC,BASINT20,2016-10-11,3383.0,4,-25.14914855072461,,,
38434,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO. REALIZO EDWIN,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,HWTCAF3AC33A,AC,BASINTF250,2021-05-19,1702.0,3,-27.827298850574618,48575443AF3AC33A,CNA-ONU-4GE2WXCA,V1.7.1
29513,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,1,-27.94455897051508,42545054DD1FFD5A,BT-213XR,V1.2.6
29054,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD28C9F8,AC,INT30,2016-11-09,3354.0,1,-20.231282489740103,58504F4EDD28C9F8,BT-213XR,V1.2.11
41026,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 150MB,COMENTA QUE LA TV SE CON MUCHAS RAYAS,,2026-01-17,1500047,ACTIVO,PUNHUATO,XPONDD91A31E,AC,BASINT100,2022-06-20,1305.0,2,-25.505759233926213,58504F4EDD91A31E,MN-CATVDUALM,V1R007C00S001
45873,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,2025-10-24,83.0,1,-20.63041723666209,58504F4EDD7EAA36,MN-CATVDUALM,V1R007C00S001
45873,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,,2026-01-16,1500039,ACTIVO,PEDREGAL,XPONDD7EAA36,AC,BASINTF250,2025-10-24,83.0,1,-20.63041723666209,58504F4EDD7EAA36,MN-CATVDUALM,V1R007C00S001
348790,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500036,ACTIVO,PRADOS VERDES,BTPTDD1FFE1A,AC,BASINT30,2016-12-02,3331.0,2,-20.06354382183908,42545054DD1FFE1A,BT-213XR,V1.2.6
333814,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,,,2026-01-16,1500047,ACTIVO,MADERO,XPONDD58FB70,AC,BASINT30,2013-11-27,4432.0,1,-28.616956621004537,58504F4EDD58FB70,MN-CATV2,V1.7.1
30035,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 45MB (NO VIGENTE),LOS ROJO,,2026-01-16,1500047,ACTIVO,MADERO,OPTI38C04F15,AC,INT10,2017-02-11,3260.0,1,-30.959288645691064,4F50544938C04F15,IGD,0
43005,2026-01-15,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500047,ACTIVO,MADERO,XPONDD3FC1A7,AC,BASINT20,2023-07-10,920.0,2,-24.040154109588936,58504F4EDD3FC1A7,MN-CATV2,V1.7.1
32334,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO. REALIZO EDWIN EQUIPO DAÑADO.,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,XPONDD3FB5FF,AC,BASINT30,2017-10-04,3026.0,2,-31.84725981800765,58504F4EDD3FB5FF,MN-CATVDUALM,V1R007C00S001
44958,2026-01-16,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,,JE FUERA DE LINEA REQUIERE VISITA,2026-01-23,1500046,ACTIVO,PEDREGAL,XPON1D42EE2C,AC,INT50,2025-01-21,360.0,7,-26.946051071591455,58504F4E1D42EE2C,HG102AT,V1.7.1
41026,2026-01-16,EQUIPO DA?ADO,BASICO TV + INTERNET FIBRA 150MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA ING UBER,,2026-01-17,5555555,ACTIVO,PUNHUATO,XPONDD91A31E,AC,BASINT100,2022-06-20,1306.0,1,-25.505759233926213,58504F4EDD91A31E,MN-CATVDUALM,V1R007C00S001
32649,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JE MANDO A CC,2026-01-17,1500047,ACTIVO,MADERO,XPONDD3FD427,AC,INT20,2023-06-07,954.0,1,-23.46411073059365,58504F4EDD3FD427,MN-WIFI2,V1.7.1
29513,2026-01-16,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,0,-27.94455897051508,4F50544938C04F15,IGD,0
29513,2026-01-16,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE ACOMETIDA SIN COSTO SOLICITA TEC DAVID E,,2026-01-16,1500039,PENDIENTE DESCONEXION,PERIODISMO,,,,,,0,-27.94455897051508,58504F4EDD3FC1A7,MN-CATV2,V1.7.1
334030,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,JV OFFLINE REQ VISITA,2026-01-20,1500374,ACTIVO,VIRREY,OPTI41FCB405,AC,INT20,2024-07-08,557.0,4,-27.292273175542327,58504F4EDD4CDD82,MN-WIFI2,V1.7.1
37240,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO. REALIZO EDWIN,JE FUERA DE LINEA REQUIERE VISITA,2026-01-17,1500047,ACTIVO,MADERO,XPONDD5CA41E,AC,INT20,2020-10-08,1926.0,1,-27.497723177723056,58504F4E1D42EE2C,HG102AT,V1.7.1
42021,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),,JE MANDO A CC,2026-01-17,1500036,ACTIVO,PRADOS VERDES,CDTCAFA3BB46,AC,BASINTF250,2022-12-02,1141.0,1,-19.244843151341055,43445443AFA3BB46,FD712GD-R850,V1.7.1
37576,2026-01-16,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO. REALIZO EDWIN,JE MANDO A CC,2026-01-18,1500047,ACTIVO,PRADOS VERDES,HWTC1DD876B0,AC,INT20,2025-12-04,43.0,2,-18.260752634099568,485754431DD876B0,CNA-ONU-4GE2WX,V1.7.1
